film.id,unique.id,sample.year,fest,fest.sect
idfnew1745,idfnew1745,2017,IDFA,IDFA Competition for Mid-Length Documentary
idfnew1746,idfnew1746,2017,IDFA,IDFA Competition for Kids & Docs
idfnew1747,idfnew1747,2017,IDFA,IDFA DocLab Competition for Digital Storytelling
idfnew1748,idfnew1748,2017,IDFA,IDFA Competition for Kids & Docs
idfnew1749,idfnew1749,2017,IDFA,IDFA Competition for Kids & Docs
idfnew175,idfnew175,2011,IDFA,IDFA Competition for First Appearance
idfnew1750,idfnew1750,2017,IDFA,Top 10
idfnew1751,idfnew1751,2017,IDFA,IDFA Competition for Short Documentary
idfnew1752,idfnew1752,2017,IDFA,Paradocs: Amsterdam Art Weekend at IDFA
idfnew1753,idfnew1753,2017,IDFA,Panorama
idfnew1754,idfnew1754,2017,IDFA,IDFA Competition for Dutch Documentary
idfnew1755,idfnew1755,2017,IDFA,Best of Fests
idfnew1756,idfnew1756,2017,IDFA,IDFA Competition for Mid-Length Documentary
idfnew1758,idfnew1758,2017,IDFA,Camera in Focus
idfnew176,idfnew176,2011,IDFA,Masters
idfnew1760,idfnew1760,2017,IDFA,Best of Fests
idfnew1761,idfnew1761,2017,IDFA,Shifting Perspectives: The Arab World
idfnew1762,idfnew1762,2017,IDFA,IDFA DocLab Competition for Digital Storytelling
idfnew1763,idfnew1763,2017,IDFA,Music Documentary
idfnew1765,idfnew1765,2017,IDFA,IDFA Competition for Short Documentary
idfnew1769,idfnew1769,2017,IDFA,IDFA Competition for Student Documentary
idfnew177,idfnew177,2011,IDFA,Panorama
idfnew1770,idfnew1770,2017,IDFA,Music Documentary
idfnew1771,idfnew1771,2017,IDFA,Best of Fests
idfnew1772,idfnew1772,2017,IDFA,Best of Fests
idfnew1773,idfnew1773,2017,IDFA,Panorama
idfnew1774,idfnew1774,2017,IDFA,Paradocs: Amsterdam Art Weekend at IDFA
idfnew1775,idfnew1775,2017,IDFA,Panorama
idfnew1776,idfnew1776,2017,IDFA,Best of Fests
idfnew1777,idfnew1777,2017,IDFA,IDFA Competition for Kids & Docs
idfnew1778,idfnew1778,2017,IDFA,IDFA Competition for Dutch Documentary
idfnew1779,idfnew1779,2017,IDFA,Panorama
idfnew178,idfnew178,2011,IDFA,Panorama
idfnew1780,idfnew1780,2017,IDFA,IDFA School Program
idfnew1781,idfnew1781,2017,IDFA,IDFA School Program
idfnew1782,idfnew1782,2017,IDFA,IDFA School Program
idfnew1783,idfnew1783,2017,IDFA,IDFA School Program
idfnew1784,idfnew1784,2017,IDFA,IDFA School Program
idfnew1786,idfnew1786,2017,IDFA,Panorama
idfnew1787,idfnew1787,2017,IDFA,IDFA Competition for First Appearance
idfnew1788,idfnew1788,2017,IDFA,IDFA Competition for Feature-Length Documentary
idfnew1789,idfnew1789,2017,IDFA,Shifting Perspectives: The Arab World
idfnew179,idfnew179,2011,IDFA,IDFA & Film Fund Present
idfnew1790,idfnew1790,2017,IDFA,Paradocs
idfnew1791,idfnew1791,2017,IDFA,IDFA Competition for Short Documentary
idfnew1793,idfnew1793,2017,IDFA,IDFA Competition for Mid-Length Documentary
idfnew1794,idfnew1794,2017,IDFA,Best of Fests
idfnew1795,idfnew1795,2017,IDFA,Shifting Perspectives: The Arab World
idfnew1796,idfnew1796,2017,IDFA,IDFA Competition for Student Documentary
idfnew1797,idfnew1797,2017,IDFA,The Visual Voice
idfnew1798,idfnew1798,2017,IDFA,IDFA DocLab Competition for Immersive Non-Fiction
idfnew1799,idfnew1799,2017,IDFA,IDFA Competition for Short Documentary
idfnew18,idfnew18,2011,IDFA,IDFA Competition for First Appearance
idfnew180,idfnew180,2011,IDFA,Panorama
idfnew1800,idfnew1800,2017,IDFA,IDFA Competition for Dutch Documentary
idfnew1801,idfnew1801,2017,IDFA,IDFA Competition for First Appearance
idfnew1803,idfnew1803,2017,IDFA,IDFA DocLab Competition for Digital Storytelling
idfnew1804,idfnew1804,2017,IDFA,IDFA DocLab Competition for Digital Storytelling
idfnew1805,idfnew1805,2017,IDFA,Top 10
idfnew1806,idfnew1806,2017,IDFA,IDFA Competition for Feature-Length Documentary
idfnew1807,idfnew1807,2017,IDFA,Panorama
frnew1100,idfnew1808,2017,FRAMELINE,Documentary
idfnew1808,idfnew1808,2017,IDFA,Music Documentary
frnew1101,idfnew1809,2017,FRAMELINE,Documentary
idfnew1809,idfnew1809,2017,IDFA,Best of Fests
idfnew181,idfnew181,2011,IDFA,Masters
idfnew1810,idfnew1810,2017,IDFA,IDFA Competition for Mid-Length Documentary
idfnew1811,idfnew1811,2017,IDFA,IDFA School Program
idfnew1812,idfnew1812,2017,IDFA,Best of Fests
idfnew1813,idfnew1813,2017,IDFA,Panorama
idfnew1814,idfnew1814,2017,IDFA,IDFA Competition for Mid-Length Documentary
idfnew1815,idfnew1815,2017,IDFA,Masters
idfnew1816,idfnew1816,2017,IDFA,Paradocs: Amsterdam Art Weekend at IDFA
idfnew1817,idfnew1817,2017,IDFA,IDFA School Program
idfnew1818,idfnew1818,2017,IDFA,IDFA Competition for Student Documentary
idfnew1819,idfnew1819,2017,IDFA,Paradocs: Amsterdam Art Weekend at IDFA
idfnew1820,idfnew1820,2017,IDFA,Music Documentary
idfnew1821,idfnew1821,2017,IDFA,IDFA Competition for Student Documentary
idfnew1822,idfnew1822,2017,IDFA,The Visual Voice
idfnew1823,idfnew1823,2017,IDFA,IDFA Competition for Mid-Length Documentary
idfnew1825,idfnew1825,2017,IDFA,Panorama
idfnew1826,idfnew1826,2017,IDFA,Paradocs
idfnew1827,idfnew1827,2017,IDFA,Music Documentary
idfnew1828,idfnew1828,2017,IDFA,The Visual Voice
idfnew183,idfnew183,2011,IDFA,IDFA Competition for Green Screen Documentary
idfnew1830,idfnew1830,2017,IDFA,Best of Fests
idfnew1831,idfnew1831,2017,IDFA,Best of Fests
idfnew1832,idfnew1832,2017,IDFA,IDFA Competition for First Appearance
idfnew1833,idfnew1833,2017,IDFA,IDFA Competition for Student Documentary
idfnew1834,idfnew1834,2017,IDFA,DocLab: Uncharted Rituals
idfnew1835,idfnew1835,2017,IDFA,IDFA Competition for Mid-Length Documentary
idfnew1837,idfnew1837,2017,IDFA,Best of Fests
idfnew1839,idfnew1839,2017,IDFA,Panorama
idfnew184,idfnew184,2011,IDFA,Panorama
idfnew1840,idfnew1840,2017,IDFA,IDFA Competition for Short Documentary
idfnew1841,idfnew1841,2017,IDFA,IDFA Competition for First Appearance
idfnew1842,idfnew1842,2017,IDFA,IDFA Competition for Kids & Docs
idfnew1843,idfnew1843,2017,IDFA,IDFA School Program
idfnew1844,idfnew1844,2017,IDFA,Paradocs: Amsterdam Art Weekend at IDFA
idfnew1845,idfnew1845,2017,IDFA,Best of Fests
idfnew1846,idfnew1846,2017,IDFA,The Visual Voice
idfnew1847,idfnew1847,2017,IDFA,IDFA Competition for First Appearance
idfnew1848,idfnew1848,2017,IDFA,Masters
idfnew1849,idfnew1849,2017,IDFA,IDFA Competition for Mid-Length Documentary
idfnew1850,idfnew1850,2017,IDFA,IDFA DocLab Competition for Immersive Non-Fiction
idfnew1851,idfnew1851,2017,IDFA,IDFA Competition for First Appearance
idfnew1852,idfnew1852,2017,IDFA,Masters
idfnew1853,idfnew1853,2017,IDFA,Top 10
idfnew1854,idfnew1854,2017,IDFA,Panorama
idfnew1855,idfnew1855,2017,IDFA,Masters
idfnew1856,idfnew1856,2017,IDFA,IDFA Competition for Feature-Length Documentary
idfnew1857,idfnew1857,2017,IDFA,IDFA Competition for First Appearance
idfnew1858,idfnew1858,2017,IDFA,IDFA Competition for Mid-Length Documentary
idfnew1859,idfnew1859,2017,IDFA,Best of Fests
idfnew186,idfnew186,2011,IDFA,IDFA Competition for Feature-Length Documentary
idfnew1861,idfnew1861,2017,IDFA,The Visual Voice
idfnew1862,idfnew1862,2017,IDFA,Panorama
idfnew1863,idfnew1863,2017,IDFA,Panorama
idfnew1864,idfnew1864,2017,IDFA,Top 10
idfnew1865,idfnew1865,2017,IDFA,The Visual Voice
idfnew1866,idfnew1866,2017,IDFA,IDFA Competition for Student Documentary
idfnew1867,idfnew1867,2017,IDFA,IDFA Competition for First Appearance
idfnew1869,idfnew1869,2017,IDFA,Top 10
idfnew187,idfnew187,2011,IDFA,Panorama
idfnew1871,idfnew1871,2017,IDFA,IDFA Competition for Dutch Documentary
idfnew1872,idfnew1872,2017,IDFA,IDFA Competition for Short Documentary
idfnew1873,idfnew1873,2017,IDFA,IDFA Competition for Feature-Length Documentary
idfnew1874,idfnew1874,2017,IDFA,IDFA Competition for Feature-Length Documentary
idfnew1875,idfnew1875,2017,IDFA,Paradocs: Amsterdam Art Weekend at IDFA
idfnew1876,idfnew1876,2017,IDFA,The Visual Voice
idfnew1877,idfnew1877,2017,IDFA,Music Documentary
idfnew1878,idfnew1878,2017,IDFA,The Visual Voice
idfnew1879,idfnew1879,2017,IDFA,Shifting Perspectives: The Arab World
idfnew188,idfnew188,2011,IDFA,Retrospective: Eduardo Coutinho
idfnew1880,idfnew1880,2017,IDFA,IDFA Competition for Kids & Docs
idfnew1881,idfnew1881,2017,IDFA,Shifting Perspectives: The Arab World
idfnew1883,idfnew1883,2017,IDFA,IDFA Competition for First Appearance
idfnew1885,idfnew1885,2017,IDFA,IDFA Competition for Dutch Documentary
idfnew1886,idfnew1886,2017,IDFA,Best of Fests
idfnew1887,idfnew1887,2017,IDFA,Best of Fests
idfnew1888,idfnew1888,2017,IDFA,Masters
idfnew1889,idfnew1889,2017,IDFA,IDFA Competition for Feature-Length Documentary
idfnew189,idfnew189,2011,IDFA,IDFA Competition for Dutch Documentary
idfnew1890,idfnew1890,2017,IDFA,IDFA Competition for Mid-Length Documentary
idfnew1891,idfnew1891,2017,IDFA,Paradocs: Amsterdam Art Weekend at IDFA
idfnew1892,idfnew1892,2017,IDFA,IDFA Competition for Short Documentary
idfnew1893,idfnew1893,2017,IDFA,IDFA Competition for Student Documentary
idfnew1894,idfnew1894,2017,IDFA,Panorama
idfnew1895,idfnew1895,2017,IDFA,IDFA Competition for Mid-Length Documentary
idfnew1898,idfnew1898,2017,IDFA,IDFA School Program
idfnew190,idfnew190,2011,IDFA,Retrospective: Eduardo Coutinho
idfnew1900,idfnew1900,2017,IDFA,Masters
idfnew1901,idfnew1901,2017,IDFA,Best of Fests
idfnew1902,idfnew1902,2017,IDFA,IDFA School Program
idfnew1903,idfnew1903,2017,IDFA,Panorama
idfnew1904,idfnew1904,2017,IDFA,Masters
idfnew1905,idfnew1905,2017,IDFA,IDFA Competition for Feature-Length Documentary
idfnew1906,idfnew1906,2017,IDFA,Paradocs: Amsterdam Art Weekend at IDFA
idfnew1908,idfnew1908,2017,IDFA,Camera in Focus
idfnew1909,idfnew1909,2017,IDFA,IDFA Competition for Kids & Docs
idfnew1910,idfnew1910,2017,IDFA,The Visual Voice
idfnew1911,idfnew1911,2017,IDFA,Paradocs
idfnew1912,idfnew1912,2017,IDFA,Best of Fests
idfnew1914,idfnew1914,2017,IDFA,IDFA Competition for Kids & Docs
idfnew1915,idfnew1915,2017,IDFA,IDFA Competition for First Appearance
idfnew1916,idfnew1916,2017,IDFA,Paradocs
idfnew1917,idfnew1917,2017,IDFA,IDFA Competition for Student Documentary
idfnew1919,idfnew1919,2017,IDFA,Panorama
idfnew192,idfnew192,2011,IDFA,Retrospective: Eduardo Coutinho
idfnew1920,idfnew1920,2017,IDFA,IDFA Competition for Kids & Docs
idfnew1924,idfnew1924,2017,IDFA,Paradocs: Amsterdam Art Weekend at IDFA
idfnew1925,idfnew1925,2017,IDFA,IDFA Competition for Student Documentary
idfnew1926,idfnew1926,2017,IDFA,Music Documentary
idfnew1927,idfnew1927,2017,IDFA,Paradocs
idfnew1929,idfnew1929,2017,IDFA,Best of Fests
idfnew193,idfnew193,2011,IDFA,Kids & Docs
idfnew1931,idfnew1931,2017,IDFA,IDFA Competition for First Appearance
idfnew1932,idfnew1932,2017,IDFA,IDFA Competition for Short Documentary
idfnew194,idfnew194,2011,IDFA,Paradocs
idfnew195,idfnew195,2011,IDFA,Panorama
idfnew196,idfnew196,2011,IDFA,Paradocs
idfnew197,idfnew197,2011,IDFA,IDFA Competition for Mid-Length Documentary
idfnew198,idfnew198,2011,IDFA,IDFA Competition for Mid-Length Documentary
idfnew199,idfnew199,2011,IDFA,Masters
idfnew2,idfnew2,2011,IDFA,Panorama
idfnew20,idfnew20,2011,IDFA,IDFA Competition for Feature-Length Documentary
idfnew200,idfnew200,2011,IDFA,IDFA Competition for Music Documentary
idfnew202,idfnew202,2011,IDFA,Kids & Docs
idfnew203,idfnew203,2011,IDFA,Panorama
idfnew204,idfnew204,2011,IDFA,IDFA & Film Fund Present
idfnew205,idfnew205,2011,IDFA,Panorama
idfnew206,idfnew206,2011,IDFA,Paradocs
idfnew207,idfnew207,2011,IDFA,IDFA Competition for Mid-Length Documentary
idfnew208,idfnew208,2011,IDFA,Kids & Docs
idfnew209,idfnew209,2011,IDFA,IDFA Competition for First Appearance
idfnew21,idfnew21,2011,IDFA,IDFA Competition for Music Documentary
idfnew210,idfnew210,2011,IDFA,Retrospective: Steve James
idfnew211,idfnew211,2011,IDFA,IDFA Competition for Mid-Length Documentary
idfnew212,idfnew212,2011,IDFA,IDFA DocLab Competition for Digital Storytelling
idfnew213,idfnew213,2011,IDFA,IDFA Competition for Mid-Length Documentary
idfnew214,idfnew214,2011,IDFA,Cinema do Brasil
idfnew215,idfnew215,2011,IDFA,Best of Fests
idfnew216,idfnew216,2011,IDFA,Retrospective: Steve James
idfnew217,idfnew217,2011,IDFA,Panorama
idfnew218,idfnew218,2011,IDFA,Panorama
idfnew219,idfnew219,2011,IDFA,IDFA Competition for Mid-Length Documentary
idfnew22,idfnew22,2011,IDFA,Paradocs
idfnew220,idfnew220,2011,IDFA,IDFA Competition for Student Documentary
idfnew221,idfnew221,2011,IDFA,IDFA Competition for Green Screen Documentary
idfnew222,idfnew222,2011,IDFA,Panorama
idfnew223,idfnew223,2011,IDFA,IDFA Competition for Green Screen Documentary
idfnew224,idfnew224,2011,IDFA,IDFA Competition for Dutch Documentary
idfnew225,idfnew225,2011,IDFA,Kids & Docs
idfnew226,idfnew226,2011,IDFA,Top 10
idfnew227,idfnew227,2011,IDFA,IDFA Competition for Mid-Length Documentary
idfnew228,idfnew228,2011,IDFA,Best of Fests
idfnew229,idfnew229,2011,IDFA,IDFA Competition for Dutch Documentary
idfnew23,idfnew23,2011,IDFA,IDFA Competition for Dutch Documentary
idfnew230,idfnew230,2011,IDFA,IDFA Competition for Student Documentary
idfnew232,idfnew232,2011,IDFA,IDFA Competition for Music Documentary
idfnew233,idfnew233,2011,IDFA,Paradocs
idfnew234,idfnew234,2011,IDFA,Kids & Docs
idfnew236,idfnew236,2011,IDFA,IDFA Competition for Green Screen Documentary
idfnew237,idfnew237,2011,IDFA,Panorama
idfnew238,idfnew238,2011,IDFA,Best of Fests
idfnew24,idfnew24,2011,IDFA,Cinema do Brasil
idfnew240,idfnew240,2011,IDFA,IDFA Competition for Feature-Length Documentary
idfnew241,idfnew241,2011,IDFA,Kids & Docs
idfnew242,idfnew242,2011,IDFA,Panorama
idfnew243,idfnew243,2011,IDFA,Masters
idfnew245,idfnew245,2011,IDFA,Paradocs
idfnew246,idfnew246,2011,IDFA,IDFA DocLab Competition for Digital Storytelling
idfnew247,idfnew247,2011,IDFA,Paradocs
idfnew248,idfnew248,2011,IDFA,IDFA Competition for Feature-Length Documentary
idfnew25,idfnew25,2011,IDFA,IDFA Competition for First Appearance
idfnew250,idfnew250,2011,IDFA,Kids & Docs
idfnew251,idfnew251,2011,IDFA,IDFA Competition for Green Screen Documentary
idfnew252,idfnew252,2011,IDFA,Kids & Docs
idfnew253,idfnew253,2011,IDFA,Panorama
idfnew254,idfnew254,2011,IDFA,Panorama
idfnew255,idfnew255,2011,IDFA,IDFA Competition for Green Screen Documentary
idfnew256,idfnew256,2011,IDFA,Best of Fests
idfnew257,idfnew257,2011,IDFA,Retrospective: Steve James
idfnew258,idfnew258,2011,IDFA,Paradocs
idfnew259,idfnew259,2011,IDFA,Panorama
idfnew26,idfnew26,2011,IDFA,IDFA Competition for Student Documentary
idfnew260,idfnew260,2011,IDFA,Paradocs
idfnew261,idfnew261,2011,IDFA,Panorama
idfnew263,idfnew263,2011,IDFA,IDFA Competition for First Appearance
idfnew264,idfnew264,2011,IDFA,Cinema do Brasil
idfnew265,idfnew265,2011,IDFA,IDFA Competition for Green Screen Documentary
idfnew266,idfnew266,2011,IDFA,IDFA DocLab Competition for Digital Storytelling
idfnew267,idfnew267,2011,IDFA,Panorama
idfnew268,idfnew268,2011,IDFA,Panorama
idfnew27,idfnew27,2011,IDFA,IDFA DocLab Competition for Digital Storytelling
idfnew270,idfnew270,2011,IDFA,IDFA Competition for Feature-Length Documentary
idfnew271,idfnew271,2011,IDFA,Best of Fests
idfnew272,idfnew272,2011,IDFA,Panorama
idfnew274,idfnew274,2011,IDFA,IDFA DocLab Competition for Digital Storytelling
idfnew275,idfnew275,2011,IDFA,IDFA Competition for Feature-Length Documentary
idfnew276,idfnew276,2011,IDFA,Paradocs
idfnew277,idfnew277,2011,IDFA,IDFA Competition for Dutch Documentary
idfnew278,idfnew278,2011,IDFA,Best of Fests
idfnew279,idfnew279,2011,IDFA,Top 10
idfnew28,idfnew28,2011,IDFA,IDFA Competition for Green Screen Documentary
idfnew280,idfnew280,2011,IDFA,Retrospective: Steve James
idfnew281,idfnew281,2011,IDFA,IDFA Competition for First Appearance
idfnew282,idfnew282,2011,IDFA,Paradocs
idfnew283,idfnew283,2011,IDFA,Best of Fests
idfnew285,idfnew285,2011,IDFA,IDFA Competition for Green Screen Documentary
idfnew289,idfnew289,2011,IDFA,Paradocs
idfnew29,idfnew29,2011,IDFA,Masters
idfnew290,idfnew290,2011,IDFA,IDFA Competition for Student Documentary
idfnew291,idfnew291,2011,IDFA,IDFA Competition for Student Documentary
idfnew292,idfnew292,2011,IDFA,IDFA Competition for Mid-Length Documentary
idfnew293,idfnew293,2011,IDFA,IDFA Competition for Feature-Length Documentary
idfnew294,idfnew294,2011,IDFA,Masters
idfnew296,idfnew296,2011,IDFA,Kids & Docs
idfnew297,idfnew297,2011,IDFA,IDFA Competition for Student Documentary
idfnew298,idfnew298,2011,IDFA,IDFA & Film Fund Present
idfnew299,idfnew299,2011,IDFA,Top 10
idfnew3,idfnew3,2011,IDFA,Kids & Docs
idfnew300,idfnew300,2011,IDFA,Masters
idfnew301,idfnew301,2011,IDFA,Top 10
frnew957,idfnew301,2016,FRAMELINE,Retrospective
idfnew303,idfnew303,2011,IDFA,Panorama
idfnew304,idfnew304,2011,IDFA,Kids & Docs
idfnew305,idfnew305,2011,IDFA,Best of Fests
idfnew307,idfnew307,2011,IDFA,Panorama
idfnew308,idfnew308,2011,IDFA,IDFA Competition for First Appearance
idfnew31,idfnew31,2011,IDFA,IDFA Competition for Green Screen Documentary
idfnew310,idfnew310,2011,IDFA,IDFA Competition for Mid-Length Documentary
idfnew311,idfnew311,2011,IDFA,Paradocs
idfnew312,idfnew312,2011,IDFA,Panorama
idfnew313,idfnew313,2011,IDFA,Panorama
idfnew314,idfnew314,2011,IDFA,IDFA DocLab Competition for Digital Storytelling
idfnew315,idfnew315,2011,IDFA,Panorama
frnew435,idfnew315,2012,FRAMELINE,Doc
idfnew316,idfnew316,2011,IDFA,IDFA Competition for Dutch Documentary
idfnew317,idfnew317,2011,IDFA,IDFA Competition for Music Documentary
idfnew318,idfnew318,2011,IDFA,IDFA Competition for Mid-Length Documentary
idfnew319,idfnew319,2011,IDFA,IDFA Competition for Student Documentary
idfnew32,idfnew32,2011,IDFA,Masters
idfnew320,idfnew320,2011,IDFA,Kids & Docs
idfnew321,idfnew321,2011,IDFA,Panorama
idfnew322,idfnew322,2011,IDFA,IDFA Competition for Mid-Length Documentary
idfnew323,idfnew323,2011,IDFA,IDFA Competition for Mid-Length Documentary
idfnew324,idfnew324,2011,IDFA,IDFA Competition for First Appearance
idfnew325,idfnew325,2011,IDFA,Paradocs
idfnew326,idfnew326,2011,IDFA,Masters
idfnew327,idfnew327,2011,IDFA,IDFA Competition for First Appearance
idfnew328,idfnew328,2011,IDFA,IDFA Competition for Student Documentary
idfnew329,idfnew329,2011,IDFA,IDFA DocLab Competition for Digital Storytelling
idfnew33,idfnew33,2011,IDFA,IDFA Competition for Music Documentary
idfnew330,idfnew330,2011,IDFA,DocLab Program
idfnew331,idfnew331,2011,IDFA,Top 10
idfnew332,idfnew332,2011,IDFA,IDFA Competition for Mid-Length Documentary
idfnew333,idfnew333,2011,IDFA,Cinema do Brasil
idfnew334,idfnew334,2011,IDFA,IDFA Competition for Feature-Length Documentary
idfnew335,idfnew335,2011,IDFA,Best of Fests
idfnew336,idfnew336,2011,IDFA,IDFA Competition for Student Documentary
idfnew337,idfnew337,2011,IDFA,IDFA Competition for Dutch Documentary
idfnew339,idfnew339,2012,IDFA,Best of Fests
idfnew34,idfnew34,2011,IDFA,IDFA Competition for Music Documentary
idfnew340,idfnew340,2012,IDFA,IDFA Competition for Dutch Documentary
idfnew341,idfnew341,2012,IDFA,IDFA Competition for First Appearance
idfnew342,idfnew342,2012,IDFA,Kids & Docs
idfnew344,idfnew344,2012,IDFA,Panorama
idfnew345,idfnew345,2012,IDFA,IDFA Competition for Dutch Documentary
idfnew346,idfnew346,2012,IDFA,Panorama
idfnew347,idfnew347,2012,IDFA,Panorama
idfnew348,idfnew348,2012,IDFA,25 years Highlights of the Lowlands
idfnew35,idfnew35,2011,IDFA,Best of Fests
idfnew350,idfnew350,2012,IDFA,Panorama
idfnew352,idfnew352,2012,IDFA,IDFA Competition for Dutch Documentary
idfnew353,idfnew353,2012,IDFA,IDFA Competition for Feature-Length Documentary
idfnew354,idfnew354,2012,IDFA,IDFA Competition for Mid-Length Documentary
idfnew355,idfnew355,2012,IDFA,Panorama
idfnew356,idfnew356,2012,IDFA,IDFA Competition for Music Documentary
idfnew357,idfnew357,2012,IDFA,IDFA Competition for Music Documentary
idfnew358,idfnew358,2012,IDFA,IDFA Competition for Student Documentary
idfnew36,idfnew36,2011,IDFA,Panorama
idfnew360,idfnew360,2012,IDFA,Retrospective: Victor Kossakovsky
idfnew361,idfnew361,2012,IDFA,Kids & Docs
idfnew362,idfnew362,2012,IDFA,DFA & Film Fund Present
idfnew363,idfnew363,2012,IDFA,IDFA Competition for Music Documentary
idfnew364,idfnew364,2012,IDFA,IDFA Competition for Student Documentary
idfnew365,idfnew365,2012,IDFA,IDFA Competition for Music Documentary
idfnew366,idfnew366,2012,IDFA,IDFA Competition for Music Documentary
idfnew367,idfnew367,2012,IDFA,IDFA Competition for Mid-Length Documentary
idfnew368,idfnew368,2012,IDFA,IDFA Competition for Dutch Documentary
idfnew37,idfnew37,2011,IDFA,Cinema do Brasil
idfnew370,idfnew370,2012,IDFA,IDFA Competition for First Appearance
idfnew371,idfnew371,2012,IDFA,25 years Highlights of the Lowlands
idfnew372,idfnew372,2012,IDFA,Masters
idfnew373,idfnew373,2012,IDFA,IDFA Competition for First Appearance
idfnew374,idfnew374,2012,IDFA,IDFA Competition for Student Documentary
idfnew375,idfnew375,2012,IDFA,Kids & Docs
idfnew376,idfnew376,2012,IDFA,IDFA Competition for Mid-Length Documentary
idfnew378,idfnew378,2012,IDFA,Kids & Docs
idfnew379,idfnew379,2012,IDFA,Panorama
idfnew38,idfnew38,2011,IDFA,Panorama
idfnew381,idfnew381,2012,IDFA,IDFA Competition for Music Documentary
idfnew382,idfnew382,2012,IDFA,Best of Fests
idfnew383,idfnew383,2012,IDFA,IDFA Competition for Dutch Documentary
idfnew385,idfnew385,2012,IDFA,IDFA Competition for Student Documentary
idfnew386,idfnew386,2012,IDFA,Stedelijk@IDFA
idfnew387,idfnew387,2012,IDFA,IDFA Competition for Feature-Length Documentary
idfnew388,idfnew388,2012,IDFA,Re: Constructing History
idfnew389,idfnew389,2012,IDFA,Paradocs
idfnew39,idfnew39,2011,IDFA,Panorama
idfnew390,idfnew390,2012,IDFA,25 years Highlights of the Lowlands
