film.id,unique.id,sample.year,fest,fest.sect,imdb.id,title.mixed,prod.year,length.min,length,prod.country.1.en,prod.country.2.en,prod.country.3.en,prod.country.4.en,prod.country.5.en,prod.country.6.en,prod.country.7.en,regions.mena,regions.africa,regions.asia,regions.na,regions.eu,regions.la,regions.ocean,director.1,director.2,director.3,director.4,director.5,director.6,director.7,director.8,director.9,director.10,director.11,director.12,director.13,director.14,director.15,director.16,director.17,director.18,director.19,director.20,director.21,director.22,director.23,director.24,director.25,director.26,animt,doc,exp,fict,lgbtq,imdb.fest,retro.fest.sect,competition,genre,fest.first,fest.sect.first,sample.year.first,fest.show.delay.3year.and.more
idfnew1399,idfnew1399,2016,IDFA,Shifting Perspectives,tt0251113,handsworth songs,1987.0,59.0,41 min. or longer,United Kingdom,,,,,,,0,0,0,0,1,0,0,John Akomfrah,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Shifting Perspectives,2016,1.0
idfnew14,idfnew14,2011,IDFA,Retrospective: Steve James,tt0929235,at the death house door,2008.0,96.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Steve James,Peter Gilbert,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,1,0,other documentary,IDFA,Retrospective: Steve James,2011,1.0
idfnew140,idfnew140,2011,IDFA,IDFA Competition for First Appearance,tt2271304,i was born in delhi…,2011.0,93.0,41 min. or longer,India,,,,,,,0,0,1,0,0,0,0,Bishnu Dev Halder,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,1,other documentary,IDFA,IDFA Competition for First Appearance,2011,0.0
idfnew1400,idfnew1400,2016,IDFA,Panorama,tt6331476,happily ever after,2016.0,71.0,41 min. or longer,Egypt,,,,,,,1,0,0,0,0,0,0,Ayman El Amir,Nada Riyadh,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,Panorama,2016,0.0
idfnew1401,idfnew1401,2016,IDFA,Masters,tt5698100,hillsborough,2016.0,122.0,41 min. or longer,United Kingdom,,,,,,,0,0,0,0,1,0,0,Daniel Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,Masters,2016,0.0
idfnew1403,idfnew1403,2016,IDFA,IDFA DocLab Competition for Digital Storytelling,,home: aamir,2016.0,13.0,40 min. or shorter,United Kingdom,,,,,,,0,0,0,0,1,0,0,Rufus Norris,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,1,other documentary,IDFA,IDFA DocLab Competition for Digital Storytelling,2016,0.0
idfnew1405,idfnew1405,2016,IDFA,Music Documentary,tt5579428,honky tonk heaven: the legend of the broken spoke,2016.0,75.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Brenda Greene Mitchell,Sam Wainwright Douglas,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Music Documentary,2016,0.0
idfnew1407,idfnew1407,2016,IDFA,IDFA Competition for Mid-Length Documentary,tt6671282,hotel sunrise,2016.0,49.0,41 min. or longer,Slovakia,,,,,,,0,0,0,0,1,0,0,Maria Rumanova,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,IDFA,IDFA Competition for Mid-Length Documentary,2016,0.0
idfnew1408,idfnew1408,2016,IDFA,IDFA Competition for Mid-Length Documentary,tt6599236,house call,2016.0,62.0,41 min. or longer,Israel,,,,,,,1,0,0,0,0,0,0,Neta Shoshani,David Ofek,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,1,other documentary,IDFA,IDFA Competition for Mid-Length Documentary,2016,0.0
idfnew1409,idfnew1409,2016,IDFA,Panorama,tt6372626,house for sale,2016.0,13.0,40 min. or shorter,Cuba,Colombia,,,,,,0,0,0,0,0,1,0,Emanuel Giraldo,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Panorama,2016,0.0
idfnew1410,idfnew1410,2016,IDFA,Best of Fests,tt5518022,"houston, we have a problem!",2016.0,88.0,41 min. or longer,Slovenia,,,,,,,0,0,0,0,1,0,0,Ziga Virc,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Best of Fests,2016,0.0
idfnew1411,idfnew1411,2016,IDFA,IDFA Competition for Feature-Length Documentary,tt6204524,how to meet a mermaid,2016.0,90.0,41 min. or longer,Netherlands,Denmark,Belgium,,,,,0,0,0,0,1,0,0,Coco Schrijber,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,IDFA,IDFA Competition for Feature-Length Documentary,2016,0.0
idfnew1414,idfnew1414,2016,IDFA,Top 10,tt0168659,i dimenticati,1959.0,20.0,40 min. or shorter,Italy,,,,,,,0,0,0,0,1,0,0,Vittorio De Seta,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Top 10,2016,1.0
idfnew1415,idfnew1415,2016,IDFA,Top 10,tt0076455,i don't know,1977.0,47.0,41 min. or longer,Poland,,,,,,,0,0,0,0,1,0,0,Krzysztof Kieslowski,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Top 10,2016,1.0
idfnew1416,idfnew1416,2016,IDFA,IDFA Competition for Student Documentary,tt7096538,"i made you, i kill you",2016.0,14.0,40 min. or shorter,Romania,France,,,,,,0,0,0,0,1,0,0,Alexandru Petru Badelita,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,other films,1,0,1,animation documentary,IDFA,IDFA Competition for Student Documentary,2016,0.0
N1700441,idfnew1416,2017,CLERMONT-FERRAND,National,tt7096538,"i made you, i kill you",2016.0,14.0,40 min. or shorter,Romania,France,,,,,,0,0,0,0,1,0,0,Alexandru Petru Badelita,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,other films,1,0,1,animation documentary,IDFA,IDFA Competition for Student Documentary,2016,0.0
idfnew1417,idfnew1417,2016,IDFA,IDFA Competition for Mid-Length Documentary,,icon,2016.0,52.0,41 min. or longer,Poland,,,,,,,0,0,0,0,1,0,0,Wojciech Kasperski,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,1,other documentary,IDFA,IDFA Competition for Mid-Length Documentary,2016,0.0
idfnew1418,idfnew1418,2016,IDFA,IDFA Competition for Feature-Length Documentary,tt5475022,in loco parentis,2016.0,103.0,41 min. or longer,Ireland,Spain,,,,,,0,0,0,0,1,0,0,Neasa Ni Chianáin,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,IDFA,IDFA Competition for Feature-Length Documentary,2016,0.0
idfnew142,idfnew142,2011,IDFA,IDFA Competition for Music Documentary,tt2061707,ibiza occident,2011.0,85.0,41 min. or longer,Spain,Austria,,,,,,0,0,0,0,1,0,0,Günter Schwaiger,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,IDFA,IDFA Competition for Music Documentary,2011,0.0
idfnew1420,idfnew1420,2016,IDFA,Panorama,,"isis, deserters speak out",2016.0,53.0,41 min. or longer,France,,,,,,,0,0,0,0,1,0,0,Thomas Dandois,Francois-Xavier Tregan,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,Panorama,2016,0.0
idfnew1421,idfnew1421,2016,IDFA,IDFA Competition for Mid-Length Documentary,tt5915078,it's getting dark,2016.0,48.0,41 min. or longer,France,,,,,,,0,0,0,0,1,0,0,Olga Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,IDFA,IDFA Competition for Mid-Length Documentary,2016,0.0
idfnew1422,idfnew1422,2016,IDFA,Music Documentary,tt5639178,joe's violin,2016.0,24.0,40 min. or shorter,United States,,,,,,,0,0,0,1,0,0,0,Kahane Cooperman,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Music Documentary,2016,0.0
idfnew1423,idfnew1423,2016,IDFA,Paradocs: Amsterdam Art Week at IDFA,,jokes,2016.0,7.0,40 min. or shorter,Netherlands,,,,,,,0,0,0,0,1,0,0,Jean-Baptiste Maitre,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,Paradocs: Amsterdam Art Week at IDFA,2016,0.0
idfnew1424,idfnew1424,2016,IDFA,Paradocs: Amsterdam Art Week at IDFA,,kapitalism,2016.0,6.0,40 min. or shorter,Netherlands,,,,,,,0,0,0,0,1,0,0,Paulien Oltheten,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,Paradocs: Amsterdam Art Week at IDFA,2016,0.0
idfnew1426,idfnew1426,2016,IDFA,Top 10,tt0457025,koma,1989.0,62.0,41 min. or longer,Russia,,,,,,,0,0,0,0,1,0,0,Nijole Adomenaite,Boris Gorlov,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Top 10,2016,1.0
idfnew1427,idfnew1427,2016,IDFA,Panorama,tt5975242,la chana,2016.0,83.0,41 min. or longer,Spain,Iceland,,,,,,0,0,0,0,1,0,0,Lucija Stojevic,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Panorama,2016,0.0
idfnew1428,idfnew1428,2016,IDFA,Retrospective: Sergei Loznitsa,,letter,2012.0,21.0,40 min. or shorter,Russia,Netherlands,,,,,,0,0,0,0,1,0,0,Sergei Loznitsa,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,1,0,other documentary,IDFA,Retrospective: Sergei Loznitsa,2016,1.0
idfnew1429,idfnew1429,2016,IDFA,Panorama,tt6086614,letters from baghdad,2016.0,95.0,41 min. or longer,United States,France,,,,,,0,0,0,1,1,0,0,Sabine Krayenbühl,Zeva Oelbaum,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Panorama,2016,0.0
idfnew143,idfnew143,2011,IDFA,IDFA Competition for Student Documentary,tt2043774,if it weren't for you,2011.0,24.0,40 min. or shorter,Netherlands,,,,,,,0,0,0,0,1,0,0,Anne-Marieke Graafmans,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,1,other documentary,IDFA,IDFA Competition for Student Documentary,2011,0.0
idfnew1430,idfnew1430,2016,IDFA,Music Documentary,tt5847760,liberation day,2016.0,100.0,41 min. or longer,Norway,Latvia,,,,,,0,0,0,0,1,0,0,Morten Traavik,Ugis Olte,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Music Documentary,2016,0.0
idfnew1431,idfnew1431,2016,IDFA,Panorama,,life to come,2016.0,75.0,41 min. or longer,Belgium,,,,,,,0,0,0,0,1,0,0,Claudio Capanna,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,Panorama,2016,0.0
idfnew1432,idfnew1432,2016,IDFA,Best of Fests,tt3917210,"life, animated",2016.0,91.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Roger Ross Williams,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Best of Fests,2016,0.0
idfnew1433,idfnew1433,2016,IDFA,The Quiet Eye,,light year,2008.0,101.0,41 min. or longer,Sweden,,,,,,,0,0,0,0,1,0,0,Mikael Kristersson,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,The Quiet Eye,2016,1.0
idfnew1434,idfnew1434,2016,IDFA,IDFA Competition for Feature-Length Documentary,tt6409596,like dew in the sun,2016.0,108.0,41 min. or longer,Switzerland,,,,,,,0,0,0,0,1,0,0,Peter Entell,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,IDFA,IDFA Competition for Feature-Length Documentary,2016,0.0
idfnew1435,idfnew1435,2016,IDFA,Best of Fests,tt7592540,living with giants,2016.0,78.0,41 min. or longer,Canada,,,,,,,0,0,0,1,0,0,0,Sébastien Rist,Aude Leroux-Lévesque,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Best of Fests,2016,0.0
idfnew1436,idfnew1436,2016,IDFA,IDFA Competition for Mid-Length Documentary,tt5068896,long live benjamin,2016.0,60.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Jimm Lasser,Biff Butler,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,IDFA,IDFA Competition for Mid-Length Documentary,2016,0.0
idfnew1437,idfnew1437,2016,IDFA,Best of Fests,tt2638900,lovetrue,2016.0,82.0,41 min. or longer,Israel,United States,,,,,,1,0,0,1,0,0,0,Alma Har'el,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Best of Fests,2016,0.0
idfnew1438,idfnew1438,2016,IDFA,Top 10,tt0029089,lullaby,1937.0,58.0,41 min. or longer,Russia,,,,,,,0,0,0,0,1,0,0,Dziga Vertov,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Top 10,2016,1.0
idfnew1439,idfnew1439,2016,IDFA,Shifting Perspectives,tt0104775,lumumba: death of a prophet,1990.0,69.0,41 min. or longer,France,Switzerland,Germany,,,,,0,0,0,0,1,0,0,Raoul Peck,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Shifting Perspectives,2016,1.0
idfnew144,idfnew144,2011,IDFA,Kids & Docs,tt2094849,"if you eat garlic, you get full",2011.0,10.0,40 min. or shorter,Afghanistan,,,,,,,0,0,1,0,0,0,0,Tamim Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Kids & Docs,2011,0.0
idfnew1440,idfnew1440,2016,IDFA,IDFA Competition for Kids & Docs,,lutwi,2016.0,29.0,40 min. or shorter,Germany,,,,,,,0,0,0,0,1,0,0,Jürgen Brügger,Jörg Haaßengier,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,1,other documentary,IDFA,IDFA Competition for Kids & Docs,2016,0.0
idfnew1441,idfnew1441,2016,IDFA,IDFA Competition for Feature-Length Documentary,tt5690244,machines,2016.0,71.0,41 min. or longer,India,Germany,Finland,,,,,0,0,1,0,1,0,0,Rahul Jain,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,IDFA,IDFA Competition for Feature-Length Documentary,2016,0.0
idfnew1443,idfnew1443,2016,IDFA,Best of Fests,tt5142750,maya angelou: and still i rise,2016.0,114.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Bob Hercules,Rita Coburn Whack,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Best of Fests,2016,0.0
idfnew1445,idfnew1445,2016,IDFA,Shifting Perspectives,,men of gold,2006.0,54.0,41 min. or longer,South Africa,,,,,,,0,1,0,0,0,0,0,Vincent Moloi,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,Shifting Perspectives,2016,1.0
idfnew1446,idfnew1446,2016,IDFA,Paradocs,,minispectacles albuquerque straight,2016.0,7.0,40 min. or shorter,Finland,United States,,,,,,0,0,0,1,1,0,0,Maarit Suomi-Väänänen,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,Paradocs,2016,0.0
idfnew1447,idfnew1447,2016,IDFA,IDFA Competition for Feature-Length Documentary,tt6192878,miss kiet's children,2016.0,115.0,41 min. or longer,Netherlands,,,,,,,0,0,0,0,1,0,0,Petra Lataster-Czisch,Peter Lataster,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,IDFA,IDFA Competition for Feature-Length Documentary,2016,0.0
idfnew1448,idfnew1448,2016,IDFA,IDFA Competition for Feature-Length Documentary,tt6273226,mogadishu soldier,2016.0,84.0,41 min. or longer,Norway,Finland,Denmark,,,,,0,0,0,0,1,0,0,Torstein Grude,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,IDFA,IDFA Competition for Feature-Length Documentary,2016,0.0
idfnew1449,idfnew1449,2016,IDFA,Best of Fests,tt7782256,monster in the mind,2016.0,87.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Jean Carper,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Best of Fests,2016,0.0
idfnew1450,idfnew1450,2016,IDFA,Paradocs: Amsterdam Art Week at IDFA,tt6488886,mothership goes to brazil,2016.0,28.0,40 min. or shorter,Sweden,Netherlands,,,,,,0,0,0,0,1,0,0,Josefin Arnell,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,Paradocs: Amsterdam Art Week at IDFA,2016,0.0
idfnew1451,idfnew1451,2016,IDFA,IDFA Competition for Student Documentary,,motriz,2016.0,13.0,40 min. or shorter,Cuba,,,,,,,0,0,0,0,0,1,0,Celina Escher,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,1,other documentary,IDFA,IDFA Competition for Student Documentary,2016,0.0
idfnew1452,idfnew1452,2016,IDFA,Panorama,,my daughter nora,2016.0,16.0,40 min. or shorter,Belgium,France,,,,,,0,0,0,0,1,0,0,Jasna Krajinovic,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,Panorama,2016,0.0
idfnew1453,idfnew1453,2016,IDFA,Panorama,tt7782302,my father and my mother,2016.0,88.0,41 min. or longer,China,,,,,,,0,0,1,0,0,0,0,Bo Jiao,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Panorama,2016,0.0
idfnew1454,idfnew1454,2016,IDFA,IDFA Competition for Student Documentary,tt5870834,"my friend, yaniv",2016.0,45.0,41 min. or longer,Israel,,,,,,,1,0,0,0,0,0,0,Maayan Schwartz,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,other films,1,0,1,animation documentary,IDFA,IDFA Competition for Student Documentary,2016,0.0
idfnew1457,idfnew1457,2016,IDFA,IDFA Junior,,nima,2004.0,15.0,40 min. or shorter,Netherlands,,,,,,,0,0,0,0,1,0,0,Annelies Kruk,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,IDFA Junior,2016,1.0
idfnew1458,idfnew1458,2016,IDFA,Masters,tt5275866,norman lear: just another version of you,2016.0,91.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Rachel Grady,Heidi Ewing,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Masters,2016,0.0
I1402668,idfnew1459,2014,CLERMONT-FERRAND,Labo,tt5117222,notes on blindness,2016.0,13.0,40 min. or shorter,United Kingdom,Australia,,,,,,0,0,0,0,1,0,1,Spinney James,Middleton Peter,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,CLERMONT-FERRAND,Labo,2014,0.0
idfnew1459,idfnew1459,2016,IDFA,DocLab: Elastic Reality,tt5117222,notes on blindness,2016.0,13.0,40 min. or shorter,United Kingdom,Australia,,,,,,0,0,0,0,1,0,1,Spinney James,Middleton Peter,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,CLERMONT-FERRAND,Labo,2014,0.0
idfnew146,idfnew146,2011,IDFA,Kids & Docs,,inside my head,2011.0,17.0,40 min. or shorter,Netherlands,,,,,,,0,0,0,0,1,0,0,Erna Slotboom,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,Kids & Docs,2011,0.0
idfnew1460,idfnew1460,2016,IDFA,Paradocs,,november december,2016.0,23.0,40 min. or shorter,Brazil,,,,,,,0,0,0,0,0,1,0,Bruno Jorge,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,Paradocs,2016,0.0
idfnew1461,idfnew1461,2016,IDFA,IDFA Competition for Feature-Length Documentary,tt6113688,nowhere to hide,2016.0,86.0,41 min. or longer,Norway,Sweden,,,,,,0,0,0,0,1,0,0,Zaradasht Ahmed,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,IDFA,IDFA Competition for Feature-Length Documentary,2016,0.0
idfnew1462,idfnew1462,2016,IDFA,Shifting Perspectives,tt5275892,o.j.: made in america,2016.0,468.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Ezra Edelman,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Shifting Perspectives,2016,0.0
idfnew1463,idfnew1463,2016,IDFA,Best of Fests,,on call,2016.0,97.0,41 min. or longer,France,,,,,,,0,0,0,0,1,0,0,Alice Diop,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,Best of Fests,2016,0.0
idfnew1464,idfnew1464,2016,IDFA,Panorama,tt6075942,on the bridge of death and life,2016.0,98.0,41 min. or longer,Germany,,,,,,,0,0,0,0,1,0,0,Lola Jia Liu,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Panorama,2016,0.0
idfnew1465,idfnew1465,2016,IDFA,IDFA Competition for Student Documentary,tt6743004,paper stars,2016.0,41.0,41 min. or longer,Russia,,,,,,,0,0,0,0,1,0,0,Inna Omelchenko,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,IDFA,IDFA Competition for Student Documentary,2016,0.0
idfnew1466,idfnew1466,2016,IDFA,IDFA Competition for Dutch Documentary,,passage - a boatmovie,2016.0,55.0,41 min. or longer,Netherlands,,,,,,,0,0,0,0,1,0,0,Jascha de Wilde,Ben Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,1,other documentary,IDFA,IDFA Competition for Dutch Documentary,2016,0.0
idfnew1467,idfnew1467,2016,IDFA,IDFA Competition for Student Documentary,tt5220882,per song,2016.0,73.0,41 min. or longer,Germany,,,,,,,0,0,0,0,1,0,0,Shuchang Xie,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,IDFA,IDFA Competition for Student Documentary,2016,0.0
idfnew1469,idfnew1469,2016,IDFA,IDFA Competition for First Appearance,tt6432808,planeta petrila,2016.0,90.0,41 min. or longer,Romania,,,,,,,0,0,0,0,1,0,0,Andrei Dascalescu,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,IDFA,IDFA Competition for First Appearance,2016,0.0
idfnew147,idfnew147,2011,IDFA,IDFA DocLab Competition for Digital Storytelling,tt2011945,insitu,2011.0,60.0,41 min. or longer,France,,,,,,,0,0,0,0,1,0,0,Antoine Viviani,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,1,other documentary,IDFA,IDFA DocLab Competition for Digital Storytelling,2011,0.0
idfnew1470,idfnew1470,2016,IDFA,IDFA Competition for First Appearance,tt6090264,plastic china,2016.0,81.0,41 min. or longer,China,,,,,,,0,0,1,0,0,0,0,Jiu-liang Wang,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,IDFA,IDFA Competition for First Appearance,2016,0.0
idfnew1471,idfnew1471,2016,IDFA,Panorama,tt6173118,priorat,2016.0,69.0,41 min. or longer,Spain,,,,,,,0,0,0,0,1,0,0,David Fernandez de Castro,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Panorama,2016,0.0
idfnew1472,idfnew1472,2016,IDFA,Masters,tt6464888,prison sisters,2016.0,90.0,41 min. or longer,Sweden,,,,,,,0,0,0,0,1,0,0,Nima Sarvestani,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Masters,2016,0.0
idfnew1473,idfnew1473,2016,IDFA,Paradocs,tt5294060,progress vs regress,2016.0,54.0,41 min. or longer,Netherlands,,,,,,,0,0,0,0,1,0,0,Melanie Bonajo,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Paradocs,2016,0.0
idfnew1474,idfnew1474,2016,IDFA,Paradocs: Amsterdam Art Week at IDFA,,promise prohibited,2014.0,20.0,40 min. or shorter,Mexico,,,,,,,0,0,0,0,0,1,0,Mauricio Limón,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,Paradocs: Amsterdam Art Week at IDFA,2016,0.0
idfnew1476,idfnew1476,2016,IDFA,IDFA Competition for Dutch Documentary,tt6260534,radio kobani,2016.0,72.0,41 min. or longer,Netherlands,,,,,,,0,0,0,0,1,0,0,Reber Dosky,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,IDFA,IDFA Competition for Dutch Documentary,2016,0.0
idfnew1479,idfnew1479,2016,IDFA,Retrospective: Sergei Loznitsa,,reflections. director's cut,2014.0,17.0,40 min. or shorter,France,Netherlands,,,,,,0,0,0,0,1,0,0,Sergei Loznitsa,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,1,0,other documentary,IDFA,Retrospective: Sergei Loznitsa,2016,0.0
idfnew148,idfnew148,2011,IDFA,Cinema do Brasil,,intermissions,2004.0,117.0,41 min. or longer,Brazil,,,,,,,0,0,0,0,0,1,0,João Moreira Salles,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,Cinema do Brasil,2011,1.0
