unique.id,imdb.id,title.mixed,prod.year,length.min,length,prod.country.1.en,prod.country.2.en,prod.country.3.en,prod.country.4.en,prod.country.5.en,prod.country.6.en,prod.country.7.en,regions.mena,regions.africa,regions.asia,regions.na,regions.eu,regions.la,regions.ocean,director.1,director.2,director.3,director.4,director.5,director.6,director.7,director.8,director.9,director.10,director.11,director.12,director.13,director.14,director.15,director.16,director.17,director.18,director.19,director.20,director.21,director.22,director.23,director.24,director.25,director.26,animt,doc,exp,fict,lgbtq,imdb.fest,retro.fest.sect,competition,genre,fest.first,fest.sect.first,sample.year.first,fest.show.delay.3year.and.more
tffnew1173,tt3741396,chop my money,2014,13,40 min. or shorter,Congo - Brazzaville,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,Theo Anthony,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,other films,1,0,0,other documentary,TIFF,sci,2014,0
tffnew1175,tt3946028,coda,2014,11,40 min. or shorter,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Denis Poulin,Martine Époque,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,other films,1,0,0,animation fiction,TIFF,scc,2014,0
tffnew1176,tt3125472,coming home,2014,109,41 min. or longer,China,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,Zhang Yimou,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,sp,2014,0
tffnew1177,NA,confession,2014,NA,NA,South Korea,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,Lee Do-yun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other films,0,0,0,NA,TIFF,ctc,2014,0
tffnew1179,NA,crime wave,2014,NA,NA,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,John Paizs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other films,0,0,0,NA,TIFF,ctq,2014,0
tffnew118,tt2043879,historias que so existem quando lembradas,2011,98,41 min. or longer,Brazil,Argentina,France,NA,NA,NA,NA,0,0,0,0,1,1,0,"Murat, Julia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,discovery: 2011,2011,0
tffnew1180,NA,cruel story of youth,2014,NA,NA,Japan,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,Nagisa Oshima,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other films,0,0,0,NA,TIFF,ctq,2014,0
tffnew1181,tt3061836,cub,2014,84,41 min. or longer,Belgium,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Jonas Govaerts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,mm,2014,0
tffnew1182,tt1661820,cut bank,2014,93,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Matt Shakman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,cwc,2014,0
tffnew1183,tt2574576,cut snake,2014,94,41 min. or longer,Australia,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,Tony Ayres,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,cwc,2014,0
tffnew1184,tt3674654,day 40,2014,5,40 min. or shorter,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Sol Friedman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,other films,1,0,0,animation fiction,TIFF,scc,2014,0
tffnew1185,tt3752930,dearest,2014,128,41 min. or longer,China,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,Peter Ho-sun Chan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,sp,2014,0
tffnew1186,tt3997316,deep sleep,2014,13,40 min. or shorter,Greece,France,Palestinian Territories,NA,NA,NA,NA,1,0,0,0,1,0,0,Basma Alsharif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,wl: short,2014,0
tffnew1187,tt3711818,del ciego desert,2014,13,40 min. or shorter,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,François Leduc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,0,0,0,other fiction,TIFF,scc,2014,0
tffnew1188,tt3997338,detour de force,2014,29,40 min. or shorter,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Rebecca Baron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,other films,1,0,0,other documentary,TIFF,wl: short,2014,0
tffnew1189,tt3800268,discipline,2014,12,40 min. or shorter,Switzerland,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Christophe M. Saber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,sci,2014,0
tffnew119,tt1614989,hodejegerne,2011,96,41 min. or longer,Norway,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,"Tyldum, Morten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,special presentation: 2011,2011,0
tffnew1190,tt3997238,do i sound gay?,2014,77,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,David Thorpe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,LGBT*Q films,1,0,0,other documentary,TIFF,mav,2014,0
tffnew1191,tt3958034,don't breathe,2014,86,41 min. or longer,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Nino Kirtadzé,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,other films,1,0,0,other documentary,TIFF,cwc,2014,0
tffnew1192,tt3121474,don't go breaking my heart 2,2014,113,41 min. or longer,China,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,Johnnie To,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,sp,2014,0
tffnew1193,NA,dragon inn,2014,NA,NA,Taiwan,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,King Hu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other films,0,0,0,NA,TIFF,ctq,2014,0
tffnew1194,tt3175888,dukhtar,2014,93,41 min. or longer,United States,Norway,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,Afia Nathaniel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,disc,2014,0
tffnew1195,tt3090634,eden,2014,131,41 min. or longer,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Mia Hansen-Løve,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,sp,2014,0
tffnew1196,tt2125501,"electric boogaloo: the wild, untold story of cannon films",2014,106,41 min. or longer,Australia,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,Mark Hartley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,other films,1,0,0,other documentary,TIFF,mm,2014,0
tffnew1197,tt3754976,elephant song,2014,110,41 min. or longer,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Charles Binamé,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,sp,2014,0
tffnew1198,tt3812468,entangled,2014,16,40 min. or shorter,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Tony Elliott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,scc,2014,0
tffnew1199,tt3973638,episode of the sea,2014,63,41 min. or longer,Netherlands,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Lonnie van Brummelen,Siebren de Haan,the inhabitants of Urk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,other films,1,0,0,other documentary,TIFF,wl: feat,2014,0
tffnew12,NA,aberration of light: dark chamber disclosure,2011,NA,40 min. or shorter,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,"Gibson, Sandra"," Recorder, Luis"," Block, Olivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,other films,0,0,0,experimental fiction,TIFF,wavelengths 5: the return/aberration of light: 2011,2011,0
tffnew120,tt1964780,hope,2011,11,40 min. or shorter,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,"Pires, Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,short cuts canada: programme 3: 2011,2011,0
tffnew1200,tt2515030,escobar: paradise lost,2014,120,41 min. or longer,Spain,Belgium,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Andrea Di Stefano,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,gala,2014,0
tffnew1201,tt3778794,everything & everything & everything,2014,15,40 min. or shorter,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Alberto Roldan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,sci,2014,0
tffnew1202,tt3357444,eye & mermaid,2014,16,40 min. or shorter,Saudi Arabia,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,Shahad Ameen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,sci,2014,0
tffnew1203,tt2936180,far from men,2014,101,41 min. or longer,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,David Oelhoffen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,sp,2014,0
tffnew1204,NA,father,2014,9,40 min. or shorter,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Jordan Tannahill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,0,0,0,other fiction,TIFF,scc,2014,0
tffnew1205,tt3685218,felix and meira,2014,105,41 min. or longer,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Maxime Giroux,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,cwc,2014,0
tffnew1206,NA,fire,2014,NA,NA,Italy,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Raha Shirazi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other films,0,0,0,NA,TIFF,scc,2014,0
tffnew1207,tt3893038,fires on the plain,2014,87,41 min. or longer,Japan,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,Shinya Tsukamoto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,wl: feat,2014,0
tffnew1208,tt3973432,flapping in the middle of nowhere,2014,99,41 min. or longer,France,Norway,Germany,NA,NA,NA,NA,0,0,0,0,1,0,0,Diep Hoang Nguyen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,disc,2014,0
tffnew1211,tt3997248,foreign body,2014,117,41 min. or longer,Italy,Russia,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Krzysztof Zanussi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,mast,2014,0
tffnew1213,tt2952490,frailer,2014,89,41 min. or longer,Netherlands,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Mijke de Jong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,cwc,2014,0
tffnew1215,tt3303310,from what is before,2014,338,41 min. or longer,Philippines,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,Lav Diaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,wl: feat,2014,0
tffnew1216,tt2788556,gemma bovery,2014,99,41 min. or longer,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Anne Fontaine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,sp,2014,0
tffnew1217,tt2058617,gentlemen,2014,141,41 min. or longer,Sweden,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Mikael Marcimain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,sp,2014,0
tffnew1218,tt3711912,german shepherd,2014,10,40 min. or shorter,Sweden,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Nils Bergendal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,other films,1,0,0,animation documentary,TIFF,sci,2014,0
tffnew1219,tt3062880,"gett, the trial of viviane amsalem",2014,115,41 min. or longer,Germany,Israel,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,Ronit Elkabetz, Shlomi Elkabetz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,cwc,2014,0
tffnew1220,NA,ghostbusters,2014,NA,NA,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Ivan Reitman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other films,0,0,0,NA,TIFF,se,2014,0
tffnew1221,tt3655522,girlhood,2014,113,41 min. or longer,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Céline Sciamma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,TIFF,cwc,2014,0
tffnew1222,tt3807332,godhead,2014,11,40 min. or shorter,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Connor Gaston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,scc,2014,0
tffnew1223,NA,gomorrah,2014,NA,NA,Italy,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Stefano Sollima,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other films,0,0,0,NA,TIFF,sp,2014,0
tffnew1224,tt3297330,good kill,2014,102,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Andrew Niccol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,sp,2014,0
tffnew1225,tt3086442,goodnight mommy,2014,99,41 min. or longer,Austria,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Veronika Franz,Severin Fiala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,van,2014,0
tffnew1226,NA,groundhog day,2014,NA,NA,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Harold Ramis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other films,0,0,0,NA,TIFF,se,2014,0
tffnew1227,NA,growing pains,2014,20,40 min. or shorter,Denmark,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Tor Fruergaard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,0,0,0,other fiction,TIFF,sci,2014,0
tffnew1228,tt3369248,guidance,2014,81,41 min. or longer,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Pat Mills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,disc,2014,0
tffnew1229,tt3675906,gyeongju,2014,145,41 min. or longer,South Korea,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,Zhang Lu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,ctc,2014,0
tffnew123,tt1435513,hysteria,2011,100,41 min. or longer,United States,United Kingdom,Luxembourg,France,NA,NA,NA,0,0,0,1,1,0,0,"Wexler, Tanya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,gala presentation: 2011,2011,0
tffnew1230,tt3303728,haemoo,2014,111,41 min. or longer,South Korea,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,Shim Sung-Bo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,gala,2014,0
tffnew1231,NA,"hearing, the",2014,NA,NA,Italy,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other films,0,0,0,NA,TIFF,sp,2014,0
tffnew1232,tt3275082,heartbeat,2014,93,41 min. or longer,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Andrea Dorfman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,cwc,2014,0
tffnew1233,tt3687186,heaven knows what,2014,97,41 min. or longer,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Benny Safdie,Joshua Safdie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,wl: feat,2014,0
tffnew1234,tt1626146,hector and the search for happiness,2014,120,41 min. or longer,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Peter Chelsom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,sp,2014,0
tffnew1235,NA,hide,2014,NA,NA,Germany,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other films,0,0,0,NA,TIFF,van,2014,0
tffnew1236,tt3129916,high society,2014,95,41 min. or longer,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Julie Lopes Curval,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,cwc,2014,0
tffnew1237,tt3732252,hill of freedom,2014,66,41 min. or longer,South Korea,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,Hong Sang-soo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,mast,2014,0
tffnew1238,tt3630326,hole,2014,15,40 min. or shorter,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Martin Edralin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,scc,2014,0
tffnew1239,NA,home,2014,NA,NA,Austria,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other films,0,0,0,NA,TIFF,ctq,2014,0
tffnew124,tt1673392,hyvä poika,2011,88,41 min. or longer,Finland,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,"Bergroth, Zaida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,discovery: 2011,2011,0
tffnew1240,tt3907156,horse money,2014,103,41 min. or longer,Portugal,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Pedro Costa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,wl: feat,2014,0
tffnew1241,NA,human highway (director's cut),2014,NA,NA,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Bernard Shakey,Dean Stockwell,Neil Young,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other films,0,0,0,NA,TIFF,sp,2014,0
tffnew1242,tt3344922,hungry hearts,2014,109,41 min. or longer,Italy,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Saverio Costanzo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,sp,2014,0
tffnew1243,tt1837574,hyena,2014,112,41 min. or longer,United Kingdom,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Gerard Johnson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,van,2014,0
tffnew1244,tt3671922,i am here,2014,88,41 min. or longer,China,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,Fan Lixin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,TIFF,doc,2014,0
